,face_uuid,filename,Ground Truth,match_file,match_score,model,distance_metric,number_of_hits,Model,account_name
2601,afb0d2b6-2deb-4d43-8375-a50f829d093e,armin_laschet/2021-09-24_20-50-28_UTC_1.jpg,Armin Laschet,1f347af9-a36f-4727-923b-4c1a1e934ab9.png,0.8059735665464685,Facenet512,euclidean_l2,34.0,Armin Laschet,armin_laschet
2625,e01d7d75-f609-4dcb-b940-aec7fc00c824,die_gruenen/2021-09-13_16-46-33_UTC.jpg,Annalena Baerbock,9a8aa257-6928-4d20-bb76-b003078f551d.png,0.4197924115248589,Facenet512,euclidean_l2,26.0,Annalena Baerbock,die_gruenen
2630,cf081d5a-75c2-4a65-9899-dac7c06fd6cb,die_gruenen/2021-09-23_20-30-28_UTC.jpg,Annalena Baerbock,9a8aa257-6928-4d20-bb76-b003078f551d.png,0.5015831204088831,Facenet512,euclidean_l2,26.0,Annalena Baerbock,die_gruenen
2634,aeae1aca-c8e1-4ec0-aff0-d1202f4f0b36,die_gruenen/2021-09-20_14-10-58_UTC.jpg,Annalena Baerbock,8ecf25a6-4fe7-4768-ab40-bbf7ce516bd2.png,0.5667435116468735,Facenet512,euclidean_l2,26.0,Annalena Baerbock,die_gruenen
2683,7690cd1a-bc9e-4ddd-8e54-75164f01cfab,die_gruenen/2021-09-19_09-28-42_UTC.jpg,Annalena Baerbock,,,,,,Unknown,die_gruenen
2690,e503355b-47fb-4097-bc46-dbee8f7b9b60,die_gruenen/2021-09-20_16-09-06_UTC.jpg,Annalena Baerbock,7043f13e-1c39-4e44-97a1-5130e364ed41.png,0.5516105102451841,Facenet512,euclidean_l2,26.0,Annalena Baerbock,die_gruenen
2691,e768c3ca-9beb-4c6b-9f3f-c46872e6e79c,die_gruenen/2021-09-12_20-32-06_UTC.jpg,Annalena Baerbock,9a8aa257-6928-4d20-bb76-b003078f551d.png,0.5652681416455699,Facenet512,euclidean_l2,26.0,Annalena Baerbock,die_gruenen
2693,10c03a54-8c3f-4727-8825-d98c5ae37eca,die_gruenen/2021-09-24_06-55-12_UTC_1.jpg,Annalena Baerbock,d0023ba3-e826-4b9e-9f82-cd652ea335bd.png,0.2577423927304468,Facenet512,euclidean_l2,26.0,Annalena Baerbock,die_gruenen
2695,c255b815-4efc-4f1f-9ef4-5ae4e9b2fd09,die_gruenen/2021-09-19_20-19-42_UTC.jpg,Annalena Baerbock,7043f13e-1c39-4e44-97a1-5130e364ed41.png,0.5512605684810441,Facenet512,euclidean_l2,26.0,Annalena Baerbock,die_gruenen
2697,df2b2614-18af-477d-85e1-ee18e37eb5e0,die_gruenen/2021-09-26_05-55-55_UTC.jpg,Annalena Baerbock,b5ea8be6-69b9-4fdb-8813-88f307903fb4.png,0.6868890673801062,Facenet512,euclidean_l2,26.0,Annalena Baerbock,die_gruenen
2702,23c15031-e929-4eea-bcbe-519719a35bb3,armin_laschet/2021-09-21_05-10-21_UTC_4.jpg,Armin Laschet,d0e6d963-6d02-463b-a226-ce3f34b0fcc5.png,0.751559501035279,Facenet512,euclidean_l2,40.0,Armin Laschet,armin_laschet
2746,ee54b5d7-0bf3-4db9-9577-312972c51172,armin_laschet/2021-09-20_14-07-14_UTC_1.jpg,Armin Laschet,7cdeee40-f222-4b03-a819-4db32fc47d20.png,0.640715745635762,Facenet512,euclidean_l2,40.0,Armin Laschet,armin_laschet
2790,fb98f204-3c7f-49a6-8881-4564b75c8415,armin_laschet/2021-09-18_19-12-07_UTC_3.jpg,Armin Laschet,5efa5b53-ada6-486e-8b66-4c6330a71ea7.png,0.7275439773801594,Facenet512,euclidean_l2,18.0,Armin Laschet,armin_laschet
2816,04d0ebe1-603d-4084-b71c-5c56ec9263bf,armin_laschet/2021-09-22_09-18-33_UTC_4.jpg,Armin Laschet,,,,,,Unknown,armin_laschet
2870,a20fdbb5-8ba6-480c-8512-b4c5480c6b01,armin_laschet/2021-09-17_12-59-07_UTC_6.jpg,Armin Laschet,5efa5b53-ada6-486e-8b66-4c6330a71ea7.png,0.7263563245986645,Facenet512,euclidean_l2,40.0,Armin Laschet,armin_laschet
2898,b840e057-d254-4200-89a4-4e9b1c87db14,armin_laschet/2021-09-24_13-34-04_UTC_6.jpg,Armin Laschet,1f347af9-a36f-4727-923b-4c1a1e934ab9.png,0.6904515888035597,Facenet512,euclidean_l2,38.0,Armin Laschet,armin_laschet
2907,599e8ce3-c8ae-4c50-bf1a-564593265f91,abaerbock/2021-09-13_19-36-55_UTC_2.jpg,Annalena Baerbock,8ecf25a6-4fe7-4768-ab40-bbf7ce516bd2.png,0.5668668325686719,Facenet512,euclidean_l2,26.0,Annalena Baerbock,abaerbock
2909,cb734989-8762-44e5-b70e-211cfc28d628,abaerbock/2021-09-21_14-36-27_UTC_3.jpg,Annalena Baerbock,9a8aa257-6928-4d20-bb76-b003078f551d.png,0.6334319831956169,Facenet512,euclidean_l2,26.0,Annalena Baerbock,abaerbock
2910,0ffa54a4-8f7e-4f8e-b67f-0c09ed8481e3,abaerbock/2021-09-13_19-36-55_UTC_1.jpg,Annalena Baerbock,,,,,,Unknown,abaerbock
2918,61feb08f-3fe5-4b8d-83e5-4510f4abf971,abaerbock/2021-09-17_11-48-57_UTC.jpg,Annalena Baerbock,9a8aa257-6928-4d20-bb76-b003078f551d.png,0.539118857336077,Facenet512,euclidean_l2,26.0,Annalena Baerbock,abaerbock
2919,1e19601a-5fad-4f09-818c-76b0ca70294f,armin_laschet/2021-09-21_05-10-21_UTC_3.jpg,Armin Laschet,d0e6d963-6d02-463b-a226-ce3f34b0fcc5.png,0.5988121958136019,Facenet512,euclidean_l2,40.0,Armin Laschet,armin_laschet
2928,00aa5e3a-e868-4c9e-89a0-20e93bb78cf9,abaerbock/2021-09-13_14-02-02_UTC.jpg,Annalena Baerbock,d0023ba3-e826-4b9e-9f82-cd652ea335bd.png,0.4662792265450009,Facenet512,euclidean_l2,26.0,Annalena Baerbock,abaerbock
2929,8482f62c-1383-4661-9c39-d42791d1e182,abaerbock/2021-09-21_08-58-26_UTC.jpg,Annalena Baerbock,7043f13e-1c39-4e44-97a1-5130e364ed41.png,0.6518088606722252,Facenet512,euclidean_l2,26.0,Annalena Baerbock,abaerbock
2937,bf80cccc-46fa-4267-a091-a2276a7707db,abaerbock/2021-09-25_08-37-35_UTC.jpg,Annalena Baerbock,b5ea8be6-69b9-4fdb-8813-88f307903fb4.png,0.5496688746201305,Facenet512,euclidean_l2,26.0,Annalena Baerbock,abaerbock
2938,07762b92-f3f2-4986-88b4-93c4dec0e7d3,abaerbock/2021-09-25_15-05-02_UTC_5.jpg,Annalena Baerbock,9a8aa257-6928-4d20-bb76-b003078f551d.png,0.5898951496495031,Facenet512,euclidean_l2,26.0,Annalena Baerbock,abaerbock
2942,3cae103d-7558-4673-b830-411d10ac225b,abaerbock/2021-09-20_16-36-45_UTC.jpg,Annalena Baerbock,8ecf25a6-4fe7-4768-ab40-bbf7ce516bd2.png,0.5216035579939022,Facenet512,euclidean_l2,26.0,Annalena Baerbock,abaerbock
2943,52d885fe-00d5-4599-bc9f-b0fe5041682e,abaerbock/2021-09-24_17-49-01_UTC_5.jpg,Annalena Baerbock,0faf3dc0-e2b6-4b3e-81d6-3c1474fbed58.png,0.89869191986513,Facenet512,euclidean_l2,20.0,Annalena Baerbock,abaerbock
2950,f4a5c7f2-a962-440d-9c68-8408d911a02a,abaerbock/2021-09-14_10-00-20_UTC_3.jpg,Annalena Baerbock,,,,,,Unknown,abaerbock
2954,e4603358-510d-4fbf-b3f0-dd528ccdccec,armin_laschet/2021-09-21_05-10-21_UTC_1.jpg,Armin Laschet,5efa5b53-ada6-486e-8b66-4c6330a71ea7.png,0.5660817844635756,Facenet512,euclidean_l2,36.0,Armin Laschet,armin_laschet
2968,c519b360-99de-427f-a781-8517fd9bf066,abaerbock/2021-09-22_19-23-29_UTC_3.jpg,Annalena Baerbock,,,,,,Unknown,abaerbock
2977,ff86e256-52a8-4023-953e-ed2c2d3a43e4,abaerbock/2021-09-23_16-08-18_UTC.jpg,Annalena Baerbock,b5ea8be6-69b9-4fdb-8813-88f307903fb4.png,0.6109906833699217,Facenet512,euclidean_l2,26.0,Annalena Baerbock,abaerbock
2997,4e8ca68f-4cc6-4acf-8498-727093585068,armin_laschet/2021-09-24_20-50-28_UTC_3.jpg,Armin Laschet,c0c7aedd-97dc-4394-8336-f812c19fc1a2.png,0.6687915166005044,Facenet512,euclidean_l2,40.0,Armin Laschet,armin_laschet
3005,17855883-9d00-441c-a3ac-db916b28c6f2,abaerbock/2021-09-15_13-20-23_UTC_5.jpg,Annalena Baerbock,b5ea8be6-69b9-4fdb-8813-88f307903fb4.png,0.8815736597416151,Facenet512,euclidean_l2,14.0,Annalena Baerbock,abaerbock
3009,410c6b9f-6333-4d86-9fbc-515fcae9e2ad,abaerbock/2021-09-19_15-10-45_UTC_3.jpg,Annalena Baerbock,,,,,,Unknown,abaerbock
3012,19b7bd69-399a-4740-8a3c-8d30a833758b,abaerbock/2021-09-21_14-36-27_UTC_8.jpg,Annalena Baerbock,d0023ba3-e826-4b9e-9f82-cd652ea335bd.png,0.7612080454977986,Facenet512,euclidean_l2,26.0,Annalena Baerbock,abaerbock
3021,e2c6eccf-ec5a-4378-86e0-a768931627a8,abaerbock/2021-09-24_11-50-01_UTC_2.jpg,Annalena Baerbock,3f3034b2-faf6-43ad-ae81-188498b8e10d.png,0.9070881857881212,Facenet512,euclidean_l2,26.0,Annalena Baerbock,abaerbock
3034,3a607d73-3718-47c0-bc4c-f5c459f1ad3d,abaerbock/2021-09-25_15-05-02_UTC_3.jpg,Annalena Baerbock,7043f13e-1c39-4e44-97a1-5130e364ed41.png,0.675131546650403,Facenet512,euclidean_l2,26.0,Annalena Baerbock,abaerbock
3048,373b6efd-d908-457f-aaa2-516f80c9aea9,abaerbock/2021-09-15_13-20-23_UTC_1.jpg,Annalena Baerbock,,,,,,Unknown,abaerbock
3073,a534e93a-e318-4e5f-88a1-f62b9d8e9f16,abaerbock/2021-09-24_11-50-01_UTC_3.jpg,Annalena Baerbock,,,,,,Unknown,abaerbock
3076,c9dc6737-674a-4569-8670-d04ac1aa9280,armin_laschet/2021-09-25_08-46-13_UTC.jpg,Armin Laschet,b95e4651-bf56-4f12-8d9c-4defe1aef9b0.png,0.3191026309482273,Facenet512,euclidean_l2,40.0,Armin Laschet,armin_laschet
3080,5f14108a-dee1-47e4-aa40-5f85b45e8358,abaerbock/2021-09-14_10-00-20_UTC_5.jpg,Annalena Baerbock,baerbock_annalena_gross.jpeg,0.7853658357480695,Facenet512,euclidean_l2,26.0,Annalena Baerbock,abaerbock
3094,a985a95d-4403-4de3-bad2-f05bb38d260e,abaerbock/2021-09-15_13-20-23_UTC_2.jpg,Annalena Baerbock,820608e2-840e-4850-b527-36c922284188.png,0.8855521085193638,Facenet512,euclidean_l2,14.0,Annalena Baerbock,abaerbock
3133,963eb633-3e3b-4ea2-b78b-a736da5381a6,abaerbock/2021-09-13_19-36-55_UTC_4.jpg,Annalena Baerbock,9a8aa257-6928-4d20-bb76-b003078f551d.png,0.5401313632013304,Facenet512,euclidean_l2,26.0,Annalena Baerbock,abaerbock
3140,f812341d-1859-4015-b280-94162616240a,abaerbock/2021-09-20_13-46-23_UTC_1.jpg,Annalena Baerbock,820608e2-840e-4850-b527-36c922284188.png,0.8613394349347137,Facenet512,euclidean_l2,22.0,Annalena Baerbock,abaerbock
3141,fc5ee01f-6ba8-48b3-abd3-5f819f8de7c7,abaerbock/2021-09-17_19-48-04_UTC_4.jpg,Annalena Baerbock,,,,,,Unknown,abaerbock
3231,36c15bce-f8c3-46e0-baee-cba74ff5bd89,armin_laschet/2021-09-25_12-43-21_UTC_6.jpg,Armin Laschet,5efa5b53-ada6-486e-8b66-4c6330a71ea7.png,0.7725037338228834,Facenet512,euclidean_l2,30.0,Armin Laschet,armin_laschet
3277,e7cce185-7945-45c9-8cc0-ce165155589a,abaerbock/2021-09-23_19-16-58_UTC_5.jpg,Annalena Baerbock,b5ea8be6-69b9-4fdb-8813-88f307903fb4.png,0.5233049829495368,Facenet512,euclidean_l2,26.0,Annalena Baerbock,abaerbock
3282,54a217c7-6827-426b-8ad5-7d8ed06e2f7b,abaerbock/2021-09-26_13-45-48_UTC.jpg,Annalena Baerbock,9a8aa257-6928-4d20-bb76-b003078f551d.png,0.7830465796895771,Facenet512,euclidean_l2,26.0,Annalena Baerbock,abaerbock
3283,1d4f81b9-625b-491b-b771-d2fa9c1c0227,abaerbock/2021-09-19_15-10-45_UTC_2.jpg,Annalena Baerbock,9a8aa257-6928-4d20-bb76-b003078f551d.png,0.6668599680565016,Facenet512,euclidean_l2,26.0,Annalena Baerbock,abaerbock
3289,2e8a032f-a860-401d-90b2-88d74c53180e,abaerbock/2021-09-23_14-42-45_UTC.jpg,Annalena Baerbock,b5ea8be6-69b9-4fdb-8813-88f307903fb4.png,0.5684256672033573,Facenet512,euclidean_l2,26.0,Annalena Baerbock,abaerbock
3292,5f136e40-f256-4389-8210-81cd3bfd08a9,abaerbock/2021-09-20_13-46-23_UTC_3.jpg,Annalena Baerbock,,,,,,Unknown,abaerbock
3294,b96ea2f4-d9dc-4b5a-946d-d3a05a285664,abaerbock/2021-09-22_13-32-14_UTC_1.jpg,Annalena Baerbock,3f3034b2-faf6-43ad-ae81-188498b8e10d.png,0.8259390051719937,Facenet512,euclidean_l2,26.0,Annalena Baerbock,abaerbock
3296,2a2a9793-2a18-45f2-86f6-55b02cc9fd77,abaerbock/2021-09-15_13-20-23_UTC_3.jpg,Annalena Baerbock,b5ea8be6-69b9-4fdb-8813-88f307903fb4.png,0.8024674218053961,Facenet512,euclidean_l2,26.0,Annalena Baerbock,abaerbock
3301,90599163-3604-40ea-804e-4e63e7aa0024,abaerbock/2021-09-25_15-05-02_UTC_1.jpg,Annalena Baerbock,9a8aa257-6928-4d20-bb76-b003078f551d.png,0.7250861290245598,Facenet512,euclidean_l2,26.0,Annalena Baerbock,abaerbock
3309,d56ac3fc-f41c-480b-ba5b-e04a94cc770e,abaerbock/2021-09-21_14-36-27_UTC_1.jpg,Annalena Baerbock,,,,,,Unknown,abaerbock
3316,007f01fe-3444-4507-9049-6550508df3f4,abaerbock/2021-09-20_18-22-45_UTC_2.jpg,Annalena Baerbock,dded1da1-82ba-453b-8736-9ef3e81ab387.png,0.8710152102543404,Facenet512,euclidean_l2,26.0,Annalena Baerbock,abaerbock
3327,025352ae-840e-43af-8f6b-1e0d98adc061,abaerbock/2021-09-24_11-50-01_UTC_1.jpg,Annalena Baerbock,,,,,,Unknown,abaerbock
3328,6aa6808a-08ad-483b-b3b0-ea114cfc8113,abaerbock/2021-09-17_19-48-04_UTC_1.jpg,Annalena Baerbock,b2e13edc-d8cc-4db2-9310-6924bd90b7e8.png,0.7376080702769939,Facenet512,euclidean_l2,26.0,Annalena Baerbock,abaerbock
3330,87f0611b-165b-4c2b-849b-75955a18fb3a,abaerbock/2021-09-17_12-51-57_UTC.jpg,Annalena Baerbock,d0023ba3-e826-4b9e-9f82-cd652ea335bd.png,0.6293368863743186,Facenet512,euclidean_l2,26.0,Annalena Baerbock,abaerbock
3337,5ddb0813-3541-418e-ad39-d7b2c8138cf7,abaerbock/2021-09-25_15-05-02_UTC_2.jpg,Annalena Baerbock,3f3034b2-faf6-43ad-ae81-188498b8e10d.png,0.7987275029869049,Facenet512,euclidean_l2,26.0,Annalena Baerbock,abaerbock
3341,b4f271a0-1763-42ff-81d5-e097f4f0bd86,abaerbock/2021-09-20_13-46-23_UTC_2.jpg,Annalena Baerbock,,,,,,Unknown,abaerbock
3342,501a723e-b731-446a-b79c-6ef093c87204,armin_laschet/2021-09-16_13-50-14_UTC_1.jpg,Armin Laschet,9c3a43b8-03a7-453c-a980-1c4523abd5f3.png,0.5564336780113853,Facenet512,euclidean_l2,40.0,Armin Laschet,armin_laschet
3344,cbea5331-e5e4-4302-b85e-bfbca3a28d8d,abaerbock/2021-09-25_15-05-02_UTC_4.jpg,Annalena Baerbock,,,,,,Unknown,abaerbock
3347,ff8a3330-f381-42c5-b75e-a9a6b3062368,abaerbock/2021-09-24_17-49-01_UTC_1.jpg,Annalena Baerbock,7043f13e-1c39-4e44-97a1-5130e364ed41.png,0.6523025139542457,Facenet512,euclidean_l2,26.0,Annalena Baerbock,abaerbock
3353,031299a5-b92e-473a-8d6f-60715b2997bc,abaerbock/2021-09-23_19-16-58_UTC_1.jpg,Annalena Baerbock,820608e2-840e-4850-b527-36c922284188.png,0.9127454569008876,Facenet512,euclidean_l2,26.0,Annalena Baerbock,abaerbock
3360,e7bff4b0-438e-498a-9742-587ebb0a8897,abaerbock/2021-09-26_18-15-22_UTC.jpg,Annalena Baerbock,9a8aa257-6928-4d20-bb76-b003078f551d.png,0.5743046066374029,Facenet512,euclidean_l2,26.0,Annalena Baerbock,abaerbock
3362,153c7ec3-4a67-4e93-99e8-faca3d9f5a9d,abaerbock/2021-09-13_19-36-55_UTC_3.jpg,Annalena Baerbock,,,,,,Unknown,abaerbock
3372,dfc6227d-6a99-4193-8788-822015258307,abaerbock/2021-09-20_18-22-45_UTC_7.jpg,Annalena Baerbock,d0023ba3-e826-4b9e-9f82-cd652ea335bd.png,0.5787478076142343,Facenet512,euclidean_l2,26.0,Annalena Baerbock,abaerbock
3373,c62f3a52-7c79-41b7-9a06-c7d98b674641,abaerbock/2021-09-25_15-05-02_UTC_6.jpg,Annalena Baerbock,dded1da1-82ba-453b-8736-9ef3e81ab387.png,0.7163006431903579,Facenet512,euclidean_l2,26.0,Annalena Baerbock,abaerbock
3380,70b95a76-1842-464e-8c7b-c49feff25686,armin_laschet/2021-09-24_20-50-28_UTC_2.jpg,Armin Laschet,f7a956bb-513b-4ae7-9fb0-2adc7ab25076.png,0.891575224022927,Facenet512,euclidean_l2,10.0,Armin Laschet,armin_laschet
3393,527454f8-c5ba-429c-bbdb-c7022785ac6a,abaerbock/2021-09-19_15-10-45_UTC_1.jpg,Annalena Baerbock,baerbock_annalena_gross.jpeg,0.92893781194451,Facenet512,euclidean_l2,12.0,Annalena Baerbock,abaerbock
3437,4dcf435c-674f-4d3c-8597-b909f7968c31,olafscholz/2021-09-15_11-18-08_UTC.jpg,Olaf Scholz,97bef193-f3fe-4df6-b6d6-37ad2790018d.png,0.4452728866709696,Facenet512,euclidean_l2,40.0,Olaf Scholz,olafscholz
3439,b26a9322-d40a-49cd-b088-da1dafcaf6b3,olafscholz/2021-09-24_11-51-14_UTC_1.jpg,Olaf Scholz,baaa081f-7a38-4907-b92b-ba3d791c4012.png,0.510332046686374,Facenet512,euclidean_l2,40.0,Olaf Scholz,olafscholz
3443,7f3586e2-9a99-4208-92e6-cc16b82e12b4,armin_laschet/2021-09-18_19-12-07_UTC_2.jpg,Armin Laschet,c0c7aedd-97dc-4394-8336-f812c19fc1a2.png,0.791738878932367,Facenet512,euclidean_l2,38.0,Armin Laschet,armin_laschet
3475,70eecef3-e830-4a70-a2a7-7bd25b383d41,armin_laschet/2021-09-22_14-55-06_UTC_3.jpg,Armin Laschet,cc6b3530-cd71-4500-a5fe-d868c449b8d1.png,0.7511806113253661,Facenet512,euclidean_l2,40.0,Armin Laschet,armin_laschet
3482,09319a79-dbec-4c90-9ad0-16080dca911a,armin_laschet/2021-09-15_09-28-48_UTC_1.jpg,Armin Laschet,cc6b3530-cd71-4500-a5fe-d868c449b8d1.png,0.640497545662035,Facenet512,euclidean_l2,40.0,Armin Laschet,armin_laschet
3535,defb7db9-52f7-40d9-8bd3-68e1cd0006b2,olafscholz/2021-09-22_12-20-14_UTC.jpg,Olaf Scholz,82f4d29e-1d17-4672-b015-52009fda2a23.png,0.9250385438573582,Facenet512,euclidean_l2,30.0,Olaf Scholz,olafscholz
3540,a0a7100e-ef50-4daf-885e-b24f0f06a4a7,olafscholz/2021-09-18_20-26-35_UTC_1.jpg,Olaf Scholz,baaa081f-7a38-4907-b92b-ba3d791c4012.png,0.637252739952836,Facenet512,euclidean_l2,38.0,Olaf Scholz,olafscholz
3543,eea68d13-fa03-4372-9ee6-daaac870d313,olafscholz/2021-09-22_20-57-22_UTC_2.jpg,Olaf Scholz,c27ee252-e37c-4074-92b5-20e300431107.png,0.410677999086596,Facenet512,euclidean_l2,40.0,Olaf Scholz,olafscholz
3588,ec063e04-b766-46fe-a96a-6b214286d942,olafscholz/2021-09-25_11-22-24_UTC.jpg,Olaf Scholz,9bc42743-ba76-4b29-8ae3-88daa99f6988.png,0.9768129157960436,Facenet512,euclidean_l2,6.0,Olaf Scholz,olafscholz
3589,45c0bb8b-4f0e-449c-9e76-b436e4fbc024,olafscholz/2021-09-15_13-26-59_UTC.jpg,Olaf Scholz,8c8b42f9-47e7-4df5-bffb-da674eab6953.png,0.9918450958394548,Facenet512,euclidean_l2,6.0,Olaf Scholz,olafscholz
3600,790cb392-6f03-46f6-bf95-f9bcecb2fd89,olafscholz/2021-09-18_12-22-03_UTC_3.jpg,Olaf Scholz,82f4d29e-1d17-4672-b015-52009fda2a23.png,0.9135855689590175,Facenet512,euclidean_l2,30.0,Olaf Scholz,olafscholz
3604,765b7293-e057-4a75-a80f-abe62db60502,olafscholz/2021-09-21_11-26-43_UTC_2.jpg,Olaf Scholz,c27ee252-e37c-4074-92b5-20e300431107.png,0.6835760880775174,Facenet512,euclidean_l2,40.0,Olaf Scholz,olafscholz
3612,5acac5b3-75e3-4ac7-9396-ccc17e1f5957,olafscholz/2021-09-21_11-26-43_UTC_2.jpg,Olaf Scholz,77b54f7d-504a-4313-ab25-b66060e08f06.png,0.43256794935316,Facenet512,euclidean_l2,38.0,Olaf Scholz,olafscholz
3614,028bdc04-759f-4117-9d72-f9d8895d71a3,olafscholz/2021-09-16_08-20-47_UTC.jpg,Olaf Scholz,cf207ba3-2a6b-42b2-b0c6-b0fb9e7532f0.png,0.4852635973549671,Facenet512,euclidean_l2,38.0,Olaf Scholz,olafscholz
3619,78d72a2b-d3c2-4b77-994d-1fca1cffc2b1,olafscholz/2021-09-21_13-38-38_UTC.jpg,Olaf Scholz,77b54f7d-504a-4313-ab25-b66060e08f06.png,0.2550466432220005,Facenet512,euclidean_l2,38.0,Olaf Scholz,olafscholz
3642,eaddbb34-0c53-402e-a1a6-168bb4c6880e,christlichsozialeunion/2021-09-24_18-34-35_UTC.jpg,Markus Söder,2e3825be-7e0c-4e62-b2c7-b9aea0bcb158.png,0.6655635763796178,Facenet512,euclidean_l2,26.0,Markus Söder,christlichsozialeunion
3654,f2b2753f-3b64-4a82-9c2c-c1c4928709d1,christlichsozialeunion/2021-09-26_11-31-48_UTC.jpg,Markus Söder,,,,,,Unknown,christlichsozialeunion
3670,4144d885-0982-4a8c-a28e-78ce7e8401c5,christlichsozialeunion/2021-09-19_10-53-20_UTC_2.jpg,Markus Söder,8cc74ed4-1eaf-489c-8072-432287400d9b.png,0.465964576425718,Facenet512,euclidean_l2,26.0,Markus Söder,christlichsozialeunion
3673,11f73482-4f5c-47f1-91ad-f045c9ce2931,christlichsozialeunion/2021-09-24_17-47-19_UTC_1.jpg,Markus Söder,aef8776f-6cb2-461e-aa5f-26798f3b263e.png,0.5545539332162426,Facenet512,euclidean_l2,26.0,Markus Söder,christlichsozialeunion
3678,74b87fb3-7346-4cb8-9c70-dfe853c3676b,christlichsozialeunion/2021-09-20_12-34-16_UTC.jpg,Markus Söder,732bdb01-2da9-438e-9b36-04c89ad1eea4.png,0.4279318631698102,Facenet512,euclidean_l2,26.0,Markus Söder,christlichsozialeunion
3679,7db93a81-d5b5-41e7-a4e4-9fde4f04c756,christlichsozialeunion/2021-09-26_09-00-19_UTC.jpg,Markus Söder,soeder.jpeg,0.6637603188217517,Facenet512,euclidean_l2,26.0,Markus Söder,christlichsozialeunion
3688,905ef69c-5069-49b0-875e-8e959aeb18bf,christlichsozialeunion/2021-09-19_10-53-20_UTC_1.jpg,Markus Söder,471d9645-9a33-471b-9e3e-5bfb82032fd8.png,0.8512310302862789,Facenet512,euclidean_l2,20.0,Markus Söder,christlichsozialeunion
3702,c1423139-3d6a-401c-bbbf-7a7794f53c64,christlichsozialeunion/2021-09-15_19-36-35_UTC_5.jpg,Markus Söder,2e3825be-7e0c-4e62-b2c7-b9aea0bcb158.png,0.5961457538631472,Facenet512,euclidean_l2,26.0,Markus Söder,christlichsozialeunion
3704,778a1496-f8fe-4f8c-9a07-4d508372dd58,christlichsozialeunion/2021-09-24_09-20-50_UTC.jpg,Markus Söder,8cc74ed4-1eaf-489c-8072-432287400d9b.png,0.2762549188277214,Facenet512,euclidean_l2,26.0,Markus Söder,christlichsozialeunion
3723,4cdb4628-1dec-4162-86a9-855dfba1fab0,christlichsozialeunion/2021-09-25_13-00-30_UTC.jpg,Markus Söder,e673e074-b17d-46b3-a482-2f69bca15936.png,0.4202539083403681,Facenet512,euclidean_l2,26.0,Markus Söder,christlichsozialeunion
3733,ccba54d6-dd2d-4139-851c-2384fa5339cf,christlichsozialeunion/2021-09-15_13-08-15_UTC.jpg,Markus Söder,7b71cbfb-e1d9-44c4-98cf-df3e9761a43b.png,0.5267001911303478,Facenet512,euclidean_l2,26.0,Markus Söder,christlichsozialeunion
3753,eb6a4043-7096-4186-8e7a-4ff0344a07b3,christlichsozialeunion/2021-09-24_17-47-19_UTC_6.jpg,Markus Söder,732bdb01-2da9-438e-9b36-04c89ad1eea4.png,0.5542523054813785,Facenet512,euclidean_l2,26.0,Markus Söder,christlichsozialeunion
3791,fd62a2a2-72b3-4a2f-810a-a676dc2b0ee5,christlichsozialeunion/2021-09-15_19-36-35_UTC_1.jpg,Markus Söder,471d9645-9a33-471b-9e3e-5bfb82032fd8.png,0.5387726205977331,Facenet512,euclidean_l2,26.0,Markus Söder,christlichsozialeunion
3800,1da08149-0498-45a6-854e-f1dabac69e63,christlichsozialeunion/2021-09-17_13-41-38_UTC.jpg,Markus Söder,8cc74ed4-1eaf-489c-8072-432287400d9b.png,0.2950838147593106,Facenet512,euclidean_l2,26.0,Markus Söder,christlichsozialeunion
3813,52735d0a-9f56-4709-8e89-e7231baed287,christlichsozialeunion/2021-09-17_15-29-38_UTC_1.jpg,Markus Söder,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.6941480601306896,Facenet512,euclidean_l2,26.0,Markus Söder,christlichsozialeunion
3820,93f9499f-5ecc-413a-93d0-bad4771d9d09,christlichsozialeunion/2021-09-14_17-51-04_UTC.jpg,Markus Söder,8cc74ed4-1eaf-489c-8072-432287400d9b.png,0.2340986766586751,Facenet512,euclidean_l2,26.0,Markus Söder,christlichsozialeunion
3854,2b8bd8a7-606a-4517-b37b-c380c645f1c0,christlichsozialeunion/2021-09-24_18-00-48_UTC.jpg,Markus Söder,7b71cbfb-e1d9-44c4-98cf-df3e9761a43b.png,0.6879928080347,Facenet512,euclidean_l2,26.0,Markus Söder,christlichsozialeunion
3856,f7ef5dff-8c4a-41e3-a466-687db8f74dbf,christlichsozialeunion/2021-09-22_05-30-15_UTC.jpg,Markus Söder,732bdb01-2da9-438e-9b36-04c89ad1eea4.png,0.48739794582391,Facenet512,euclidean_l2,26.0,Markus Söder,christlichsozialeunion
3871,44696d81-4dcd-4198-ba7a-bf58695f5e84,christlichsozialeunion/2021-09-17_07-28-12_UTC.jpg,Markus Söder,8cc74ed4-1eaf-489c-8072-432287400d9b.png,0.2900688773426296,Facenet512,euclidean_l2,26.0,Markus Söder,christlichsozialeunion
3876,606d9ae1-1f45-4340-a3f1-68403d5330a4,christlichsozialeunion/2021-09-17_18-25-15_UTC_1.jpg,Markus Söder,471d9645-9a33-471b-9e3e-5bfb82032fd8.png,0.5807699479094831,Facenet512,euclidean_l2,26.0,Markus Söder,christlichsozialeunion
